task_id,task,framework,fold,task_type,type,acc,auc,logloss,score
146195,connect-4,Auto-Weka,3,multiclass,logloss,0.702339,,0.744875,0.744875
146195,connect-4,Auto-Weka,5,multiclass,logloss,0.706335,,0.73388,0.73388
146195,connect-4,Auto-Weka,9,multiclass,logloss,0.697705,,0.755874,0.755874
146195,connect-4,Auto-Weka,8,multiclass,logloss,0.712361,,0.727122,0.727122
146195,connect-4,Auto-Weka,10,multiclass,logloss,0.708512,,0.732009,0.732009
146195,connect-4,Auto-Weka,7,multiclass,logloss,0.695382,,0.746455,0.746455
146195,connect-4,Auto-Weka,6,multiclass,logloss,0.702635,,0.747637,0.747637
146195,connect-4,Auto-Weka,1,multiclass,logloss,0.710628,,0.738718,0.738718
146212,shuttle,constant predictor,1,multiclass,logloss,0.786034,,0.665165,0.665165
146212,shuttle,constant predictor,2,multiclass,logloss,0.786034,,0.665165,0.665165
146212,shuttle,constant predictor,3,multiclass,logloss,0.786034,,0.665165,0.665165
146212,shuttle,constant predictor,4,multiclass,logloss,0.786034,,0.665165,0.665165
146212,shuttle,constant predictor,5,multiclass,logloss,0.786034,,0.665165,0.665165
146212,shuttle,constant predictor,6,multiclass,logloss,0.786034,,0.665165,0.665165
146212,shuttle,constant predictor,7,multiclass,logloss,0.785862,,0.665956,0.665956
146212,shuttle,constant predictor,8,multiclass,logloss,0.785862,,0.666406,0.666406
146212,shuttle,constant predictor,9,multiclass,logloss,0.785862,,0.666406,0.666406
146212,shuttle,constant predictor,10,multiclass,logloss,0.785862,,0.666579,0.666579
146212,shuttle,Random Forest,1,multiclass,logloss,0.999828,,0.000689117,0.000689117
146212,shuttle,Random Forest,2,multiclass,logloss,0.999828,,0.000767987,0.000767987
146212,shuttle,Random Forest,4,multiclass,logloss,0.999828,,0.000631255,0.000631255
146212,shuttle,Random Forest,3,multiclass,logloss,1,,0.000562059,0.000562059
146212,shuttle,Random Forest,5,multiclass,logloss,1,,0.000788291,0.000788291
146212,shuttle,Random Forest,6,multiclass,logloss,0.999828,,0.000777365,0.000777365
146212,shuttle,Random Forest,7,multiclass,logloss,1,,0.000555191,0.000555191
146212,shuttle,Random Forest,8,multiclass,logloss,1,,0.000805008,0.000805008
146212,shuttle,Random Forest,9,multiclass,logloss,0.999655,,0.00146091,0.00146091
146212,shuttle,Random Forest,10,multiclass,logloss,1,,0.000675849,0.000675849
146212,shuttle,Random Forest tuned,1,multiclass,logloss,0.999828,,0.000604712,0.000604712
146212,shuttle,Random Forest tuned,2,multiclass,logloss,0.999828,,0.000525303,0.000525303
146212,shuttle,Random Forest tuned,3,multiclass,logloss,1,,0.000316696,0.000316696
146212,shuttle,Random Forest tuned,4,multiclass,logloss,0.999828,,0.00087172,0.00087172
146212,shuttle,Random Forest tuned,5,multiclass,logloss,1,,0.000655282,0.000655282
146212,shuttle,Random Forest tuned,6,multiclass,logloss,1,,0.000449636,0.000449636
146212,shuttle,Random Forest tuned,7,multiclass,logloss,0.999828,,0.00057956,0.00057956
146212,shuttle,Random Forest tuned,8,multiclass,logloss,1,,0.000554491,0.000554491
146212,shuttle,Random Forest tuned,9,multiclass,logloss,0.999828,,0.0010974,0.0010974
146212,shuttle,Random Forest tuned,10,multiclass,logloss,1,,0.000388932,0.000388932
146212,shuttle,auto-sklearn,2,multiclass,logloss,1,,5.13E-05,5.13307E-005
146212,shuttle,auto-sklearn,4,multiclass,logloss,0.999655,,0.000929212,0.000929212
146212,shuttle,auto-sklearn,3,multiclass,logloss,1,,0.000148346,0.000148346
146212,shuttle,auto-sklearn,1,multiclass,logloss,0.999828,,0.000454987,0.000454987
146212,shuttle,auto-sklearn,7,multiclass,logloss,1,,8.76E-06,8.76364E-006
146212,shuttle,auto-sklearn,8,multiclass,logloss,0.999828,,0.000514935,0.000514935
146212,shuttle,auto-sklearn,5,multiclass,logloss,1,,0.000170581,0.000170581
146212,shuttle,auto-sklearn,10,multiclass,logloss,0.999655,,0.000750431,0.000750431
146212,shuttle,auto-sklearn,6,multiclass,logloss,0.999828,,0.000313464,0.000313464
146212,shuttle,auto-sklearn,9,multiclass,logloss,0.99931,,0.0028643,0.0028643
146212,shuttle,H2O-AutoML,5,multiclass,logloss,0.999828,,0.000261159,0.000261159
146212,shuttle,H2O-AutoML,2,multiclass,logloss,1,,0.000101173,0.000101173
146212,shuttle,H2O-AutoML,1,multiclass,logloss,0.999828,,0.000827082,0.000827082
146212,shuttle,H2O-AutoML,4,multiclass,logloss,0.999828,,0.000601334,0.000601334
146212,shuttle,H2O-AutoML,10,multiclass,logloss,1,,2.48E-05,2.48385E-005
146212,shuttle,H2O-AutoML,7,multiclass,logloss,1,,8.96E-05,0.000089588
146212,shuttle,H2O-AutoML,8,multiclass,logloss,1,,6.67E-06,6.67066E-006
146212,shuttle,H2O-AutoML,9,multiclass,logloss,0.999655,,0.0022237,0.0022237
146212,shuttle,H2O-AutoML,3,multiclass,logloss,1,,1.74E-05,1.73858E-005
146212,shuttle,H2O-AutoML,6,multiclass,logloss,1,,1.26E-05,1.26447E-005
146212,shuttle,TPOT,1,multiclass,logloss,0.999828,,0.000656356,0.000656356
146212,shuttle,TPOT,3,multiclass,logloss,1,,7.73E-05,7.72928E-005
146212,shuttle,TPOT,4,multiclass,logloss,0.999828,,0.000265776,0.000265776
146212,shuttle,TPOT,6,multiclass,logloss,1,,5.56E-05,0.000055641
146212,shuttle,TPOT,7,multiclass,logloss,1,,0.000437579,0.000437579
146212,shuttle,TPOT,5,multiclass,logloss,0.999655,,0.00113446,0.00113446
146212,shuttle,TPOT,9,multiclass,logloss,0.00293103,,34.4375,34.4375
146212,shuttle,TPOT,2,multiclass,logloss,0.999483,,0.000898044,0.000898044
146212,shuttle,TPOT,10,multiclass,logloss,0.999828,,0.00023687,0.00023687
146212,shuttle,TPOT,8,multiclass,logloss,1,,2.88E-05,2.87594E-005
146212,shuttle,Auto-Weka,1,multiclass,logloss,0.998103,,0.0157887,0.0157887
146212,shuttle,Auto-Weka,2,multiclass,logloss,0.998621,,0.0237495,0.0237495
146212,shuttle,Auto-Weka,3,multiclass,logloss,0.998276,,0.0285499,0.0285499
146212,shuttle,Auto-Weka,6,multiclass,logloss,0.998621,,0.017544,0.017544
146212,shuttle,Auto-Weka,8,multiclass,logloss,0.998276,,0.0121089,0.0121089
146212,shuttle,Auto-Weka,4,multiclass,logloss,0.998621,,0.0112604,0.0112604
146212,shuttle,Auto-Weka,7,multiclass,logloss,0.998448,,0.00578571,0.00578571
146212,shuttle,Auto-Weka,9,multiclass,logloss,0.998103,,0.0124599,0.0124599
146212,shuttle,Auto-Weka,10,multiclass,logloss,0.998966,,0.0109218,0.0109218
146212,shuttle,Auto-Weka,5,multiclass,logloss,0.998448,,0.013775,0.013775
146821,car,constant predictor,1,multiclass,logloss,0.699422,,0.83242,0.83242
146821,car,constant predictor,2,multiclass,logloss,0.699422,,0.83242,0.83242
146821,car,constant predictor,3,multiclass,logloss,0.699422,,0.83242,0.83242
146821,car,constant predictor,4,multiclass,logloss,0.699422,,0.83242,0.83242
146821,car,constant predictor,5,multiclass,logloss,0.699422,,0.842684,0.842684
146821,car,constant predictor,6,multiclass,logloss,0.699422,,0.842684,0.842684
146821,car,constant predictor,7,multiclass,logloss,0.699422,,0.842684,0.842684
146821,car,constant predictor,8,multiclass,logloss,0.699422,,0.842684,0.842684
146821,car,constant predictor,9,multiclass,logloss,0.703488,,0.828935,0.828935
146821,car,constant predictor,10,multiclass,logloss,0.703488,,0.828509,0.828509
146821,car,Random Forest,1,multiclass,logloss,0.982659,,0.140904,0.140904
146821,car,Random Forest,3,multiclass,logloss,0.99422,,0.143313,0.143313
146821,car,Random Forest,4,multiclass,logloss,0.965318,,0.145841,0.145841
146821,car,Random Forest,2,multiclass,logloss,0.982659,,0.129729,0.129729
146821,car,Random Forest,5,multiclass,logloss,0.99422,,0.134627,0.134627
146821,car,Random Forest,6,multiclass,logloss,0.988439,,0.156472,0.156472
146821,car,Random Forest,7,multiclass,logloss,0.988439,,0.130533,0.130533
146821,car,Random Forest,8,multiclass,logloss,0.971098,,0.148958,0.148958
146821,car,Random Forest,9,multiclass,logloss,0.988372,,0.150555,0.150555
146821,car,Random Forest,10,multiclass,logloss,0.988372,,0.155856,0.155856
146821,car,Random Forest tuned,1,multiclass,logloss,0.982659,,0.0559321,0.0559321
146821,car,Random Forest tuned,2,multiclass,logloss,0.982659,,0.0425033,0.0425033
146821,car,Random Forest tuned,3,multiclass,logloss,0.982659,,0.0408594,0.0408594
146821,car,Random Forest tuned,4,multiclass,logloss,0.982659,,0.040762,0.040762
146821,car,Random Forest tuned,5,multiclass,logloss,1,,0.0381284,0.0381284
146821,car,Random Forest tuned,6,multiclass,logloss,0.959538,,0.065056,0.065056
146821,car,Random Forest tuned,9,multiclass,logloss,0.988372,,0.0397269,0.0397269
146821,car,Random Forest tuned,10,multiclass,logloss,0.982558,,0.0384348,0.0384348
146821,car,Random Forest tuned,7,multiclass,logloss,0.99422,,0.0397531,0.0397531
146821,car,Random Forest tuned,8,multiclass,logloss,0.953757,,0.0711601,0.0711601
146821,car,auto-sklearn,1,multiclass,logloss,1,,0.00113497,0.00113497
146821,car,auto-sklearn,2,multiclass,logloss,1,,0.00221243,0.00221243
146821,car,auto-sklearn,3,multiclass,logloss,0.99422,,0.0100689,0.0100689
146821,car,auto-sklearn,5,multiclass,logloss,1,,0.00239413,0.00239413
146821,car,auto-sklearn,4,multiclass,logloss,0.99422,,0.00857903,0.00857903
146821,car,auto-sklearn,7,multiclass,logloss,1,,0.00191356,0.00191356
146821,car,auto-sklearn,8,multiclass,logloss,1,,0.00417197,0.00417197
146821,car,auto-sklearn,9,multiclass,logloss,1,,0.00268388,0.00268388
146821,car,auto-sklearn,10,multiclass,logloss,0.994186,,0.0124252,0.0124252
146821,car,auto-sklearn,6,multiclass,logloss,0.982659,,0.0503944,0.0503944
146821,car,H2O-AutoML,7,multiclass,logloss,0.99422,,0.0110518,0.0110518
146821,car,H2O-AutoML,1,multiclass,logloss,1,,3.89E-06,3.88645E-006
146821,car,H2O-AutoML,2,multiclass,logloss,1,,0.00175647,0.00175647
146821,car,H2O-AutoML,5,multiclass,logloss,1,,0.00211193,0.00211193
146821,car,H2O-AutoML,6,multiclass,logloss,1,,0.000452684,0.000452684
146821,car,H2O-AutoML,8,multiclass,logloss,1,,0.000935586,0.000935586
146821,car,H2O-AutoML,10,multiclass,logloss,1,,0.00129196,0.00129196
146821,car,H2O-AutoML,3,multiclass,logloss,1,,6.39E-05,0.000063938
146821,car,H2O-AutoML,4,multiclass,logloss,1,,0.00137353,0.00137353
146821,car,H2O-AutoML,9,multiclass,logloss,1,,0.00018323,0.00018323
146821,car,TPOT,4,multiclass,logloss,1,,0.000300792,0.000300792
146821,car,TPOT,7,multiclass,logloss,1,,0.00045102,0.00045102
146821,car,TPOT,2,multiclass,logloss,1,,0.00023558,0.00023558
146821,car,TPOT,6,multiclass,logloss,1,,0.000271784,0.000271784
146821,car,TPOT,3,multiclass,logloss,1,,0.000403388,0.000403388
146821,car,TPOT,8,multiclass,logloss,1,,0.000628085,0.000628085
146821,car,TPOT,5,multiclass,logloss,1,,0.000437897,0.000437897
146821,car,TPOT,1,multiclass,logloss,1,,0.000247624,0.000247624
146821,car,TPOT,9,multiclass,logloss,1,,0.0002988,0.0002988
146821,car,TPOT,10,multiclass,logloss,1,,0.0002664,0.0002664
146821,car,Auto-Weka,2,multiclass,logloss,0.99422,,0.199693,0.199693
146821,car,Auto-Weka,8,multiclass,logloss,0.988439,,0.399292,0.399292
146821,car,Auto-Weka,1,multiclass,logloss,1,,3.21E-15,3.21195E-015
146821,car,Auto-Weka,6,multiclass,logloss,1,,0.00414242,0.00414242
146821,car,Auto-Weka,3,multiclass,logloss,0.99422,,0.199646,0.199646
146821,car,Auto-Weka,4,multiclass,logloss,1,,0.00182226,0.00182226
146821,car,Auto-Weka,9,multiclass,logloss,0.982558,,0.602421,0.602421
146821,car,Auto-Weka,5,multiclass,logloss,1,,3.21E-15,3.21066E-015
146821,car,Auto-Weka,10,multiclass,logloss,0.97093,,1.00409,1.00409
146821,car,Auto-Weka,7,multiclass,logloss,0.99422,,0.0227857,0.0227857
146822,segment,constant predictor,1,multiclass,logloss,0.142857,,1.94591,1.94591
146822,segment,constant predictor,2,multiclass,logloss,0.142857,,1.94591,1.94591
146822,segment,constant predictor,3,multiclass,logloss,0.142857,,1.94591,1.94591
146822,segment,constant predictor,4,multiclass,logloss,0.142857,,1.94591,1.94591
146822,segment,constant predictor,5,multiclass,logloss,0.142857,,1.94591,1.94591
146822,segment,constant predictor,6,multiclass,logloss,0.142857,,1.94591,1.94591
146822,segment,constant predictor,7,multiclass,logloss,0.142857,,1.94591,1.94591
146822,segment,constant predictor,8,multiclass,logloss,0.142857,,1.94591,1.94591
146822,segment,constant predictor,9,multiclass,logloss,0.142857,,1.94591,1.94591
146822,segment,constant predictor,10,multiclass,logloss,0.142857,,1.94591,1.94591
146822,segment,Random Forest,1,multiclass,logloss,0.991342,,0.0944199,0.0944199
146822,segment,Random Forest,2,multiclass,logloss,0.969697,,0.105874,0.105874
146822,segment,Random Forest,3,multiclass,logloss,0.991342,,0.0722457,0.0722457
146822,segment,Random Forest,4,multiclass,logloss,0.978355,,0.0758675,0.0758675
146822,segment,Random Forest,5,multiclass,logloss,0.991342,,0.053565,0.053565
146822,segment,Random Forest,7,multiclass,logloss,0.987013,,0.0717697,0.0717697
146822,segment,Random Forest,8,multiclass,logloss,0.95671,,0.12408,0.12408
146822,segment,Random Forest,6,multiclass,logloss,0.974026,,0.0787057,0.0787057
146822,segment,Random Forest,10,multiclass,logloss,0.987013,,0.0846812,0.0846812
146822,segment,Random Forest,9,multiclass,logloss,0.978355,,0.0837557,0.0837557
146822,segment,Random Forest tuned,1,multiclass,logloss,0.987013,,0.0753243,0.0753243
146822,segment,Random Forest tuned,2,multiclass,logloss,0.982684,,0.0894504,0.0894504
146822,segment,Random Forest tuned,3,multiclass,logloss,0.995671,,0.0504998,0.0504998
146822,segment,Random Forest tuned,4,multiclass,logloss,0.978355,,0.060392,0.060392
146822,segment,Random Forest tuned,5,multiclass,logloss,0.995671,,0.0341135,0.0341135
146822,segment,Random Forest tuned,6,multiclass,logloss,0.969697,,0.0626098,0.0626098
146822,segment,Random Forest tuned,7,multiclass,logloss,0.982684,,0.0617661,0.0617661
146822,segment,Random Forest tuned,8,multiclass,logloss,0.95671,,0.118203,0.118203
146822,segment,Random Forest tuned,9,multiclass,logloss,0.974026,,0.0711599,0.0711599
146822,segment,Random Forest tuned,10,multiclass,logloss,0.987013,,0.0644698,0.0644698
146822,segment,auto-sklearn,2,multiclass,logloss,0.961039,,0.0920961,0.0920961
146822,segment,auto-sklearn,4,multiclass,logloss,0.982684,,0.0338668,0.0338668
146822,segment,auto-sklearn,1,multiclass,logloss,0.991342,,0.0618861,0.0618861
146822,segment,auto-sklearn,3,multiclass,logloss,0.978355,,0.0659522,0.0659522
146822,segment,auto-sklearn,5,multiclass,logloss,1,,0.00612831,0.00612831
146822,segment,auto-sklearn,6,multiclass,logloss,0.982684,,0.0566889,0.0566889
146822,segment,auto-sklearn,7,multiclass,logloss,0.991342,,0.059388,0.059388
146822,segment,auto-sklearn,10,multiclass,logloss,0.987013,,0.0415028,0.0415028
146822,segment,auto-sklearn,8,multiclass,logloss,0.961039,,0.165676,0.165676
146822,segment,auto-sklearn,9,multiclass,logloss,0.987013,,0.0215707,0.0215707
146822,segment,H2O-AutoML,1,multiclass,logloss,0.991342,,0.0709831,0.0709831
146822,segment,H2O-AutoML,2,multiclass,logloss,0.982684,,0.04473,0.04473
146822,segment,H2O-AutoML,3,multiclass,logloss,0.982684,,0.0433989,0.0433989
146822,segment,H2O-AutoML,4,multiclass,logloss,0.991342,,0.0193194,0.0193194
146822,segment,H2O-AutoML,5,multiclass,logloss,1,,0.00294314,0.00294314
146822,segment,H2O-AutoML,6,multiclass,logloss,0.974026,,0.0725992,0.0725992
146822,segment,H2O-AutoML,8,multiclass,logloss,0.965368,,0.119366,0.119366
146822,segment,H2O-AutoML,7,multiclass,logloss,0.991342,,0.0388095,0.0388095
146822,segment,H2O-AutoML,9,multiclass,logloss,1,,0.00733933,0.00733933
146822,segment,H2O-AutoML,10,multiclass,logloss,0.987013,,0.0530065,0.0530065
146822,segment,TPOT,1,multiclass,logloss,0.991342,,0.0728796,0.0728796
146822,segment,TPOT,2,multiclass,logloss,0.982684,,0.0436129,0.0436129
146822,segment,TPOT,3,multiclass,logloss,0.982684,,0.0571033,0.0571033
146822,segment,TPOT,4,multiclass,logloss,0.987013,,0.0261854,0.0261854
146822,segment,TPOT,5,multiclass,logloss,0.995671,,0.0108489,0.0108489
146822,segment,TPOT,6,multiclass,logloss,0.974026,,0.0725598,0.0725598
146822,segment,TPOT,7,multiclass,logloss,0.991342,,0.0491636,0.0491636
146822,segment,TPOT,9,multiclass,logloss,0.987013,,0.0194451,0.0194451
146822,segment,TPOT,8,multiclass,logloss,0.965368,,0.133075,0.133075
146822,segment,TPOT,10,multiclass,logloss,0.987013,,0.0301521,0.0301521
146822,segment,Auto-Weka,1,multiclass,logloss,0.978355,,0.627978,0.627978
146822,segment,Auto-Weka,2,multiclass,logloss,0.974026,,0.897111,0.897111
146822,segment,Auto-Weka,3,multiclass,logloss,0.995671,,0.149519,0.149519
146822,segment,Auto-Weka,6,multiclass,logloss,0.978355,,0.747614,0.747614
146822,segment,Auto-Weka,4,multiclass,logloss,0.982684,,0.323944,0.323944
146822,segment,Auto-Weka,8,multiclass,logloss,0.969697,,0.916271,0.916271
146822,segment,Auto-Weka,5,multiclass,logloss,0.995671,,0.149519,0.149519
146822,segment,Auto-Weka,7,multiclass,logloss,0.987013,,0.448556,0.448556
146822,segment,Auto-Weka,9,multiclass,logloss,0.987013,,0.448714,0.448714
146822,segment,Auto-Weka,10,multiclass,logloss,0.991342,,0.299156,0.299156
146825,fashion-mnist,constant predictor,1,multiclass,logloss,0.1,,2.30259,2.30259
146825,fashion-mnist,constant predictor,2,multiclass,logloss,0.1,,2.30259,2.30259
146825,fashion-mnist,constant predictor,3,multiclass,logloss,0.1,,2.30259,2.30259
146825,fashion-mnist,constant predictor,4,multiclass,logloss,0.1,,2.30259,2.30259
146825,fashion-mnist,constant predictor,5,multiclass,logloss,0.1,,2.30259,2.30259
146825,fashion-mnist,constant predictor,6,multiclass,logloss,0.1,,2.30259,2.30259
146825,fashion-mnist,constant predictor,7,multiclass,logloss,0.1,,2.30259,2.30259
146825,fashion-mnist,constant predictor,8,multiclass,logloss,0.1,,2.30259,2.30259
146825,fashion-mnist,constant predictor,9,multiclass,logloss,0.1,,2.30259,2.30259
146825,fashion-mnist,constant predictor,10,multiclass,logloss,0.1,,2.30259,2.30259
146825,fashion-mnist,Random Forest,3,multiclass,logloss,0.886,,0.362447,0.362447
146825,fashion-mnist,Random Forest,4,multiclass,logloss,0.891,,0.360983,0.360983
146825,fashion-mnist,Random Forest,5,multiclass,logloss,0.889286,,0.359748,0.359748
146825,fashion-mnist,Random Forest,1,multiclass,logloss,0.886429,,0.362786,0.362786
146825,fashion-mnist,Random Forest,2,multiclass,logloss,0.885429,,0.357564,0.357564
146825,fashion-mnist,Random Forest,6,multiclass,logloss,0.883429,,0.362812,0.362812
146825,fashion-mnist,Random Forest,7,multiclass,logloss,0.890429,,0.349176,0.349176
146825,fashion-mnist,Random Forest,8,multiclass,logloss,0.889,,0.362146,0.362146
146825,fashion-mnist,Random Forest,9,multiclass,logloss,0.885429,,0.369648,0.369648
146825,fashion-mnist,Random Forest,10,multiclass,logloss,0.887,,0.364034,0.364034
146825,fashion-mnist,Random Forest tuned,1,multiclass,logloss,0.885286,,0.362645,0.362645
146825,fashion-mnist,Random Forest tuned,2,multiclass,logloss,0.885143,,0.358286,0.358286
146825,fashion-mnist,Random Forest tuned,4,multiclass,logloss,0.892,,0.360846,0.360846
146825,fashion-mnist,Random Forest tuned,3,multiclass,logloss,0.886,,0.362991,0.362991
146825,fashion-mnist,Random Forest tuned,5,multiclass,logloss,0.888857,,0.359169,0.359169
146825,fashion-mnist,Random Forest tuned,6,multiclass,logloss,0.884,,0.363274,0.363274
146825,fashion-mnist,Random Forest tuned,7,multiclass,logloss,0.890857,,0.34935,0.34935
146825,fashion-mnist,Random Forest tuned,8,multiclass,logloss,0.887286,,0.361781,0.361781
146825,fashion-mnist,Random Forest tuned,9,multiclass,logloss,0.886,,0.374257,0.374257
146825,fashion-mnist,Random Forest tuned,10,multiclass,logloss,0.885714,,0.364093,0.364093
146825,fashion-mnist,auto-sklearn,2,multiclass,logloss,0.880143,,0.350375,0.350375
146825,fashion-mnist,auto-sklearn,3,multiclass,logloss,0.880571,,0.38394,0.38394
146825,fashion-mnist,auto-sklearn,1,multiclass,logloss,0.882429,,0.355585,0.355585
146825,fashion-mnist,auto-sklearn,5,multiclass,logloss,0.877857,,0.342171,0.342171
146825,fashion-mnist,auto-sklearn,7,multiclass,logloss,0.883714,,0.332101,0.332101
146825,fashion-mnist,auto-sklearn,4,multiclass,logloss,0.886286,,0.347383,0.347383
146825,fashion-mnist,auto-sklearn,6,multiclass,logloss,0.871143,,0.353402,0.353402
146825,fashion-mnist,auto-sklearn,8,multiclass,logloss,0.875714,,0.363112,0.363112
146825,fashion-mnist,auto-sklearn,10,multiclass,logloss,0.884429,,0.352436,0.352436
146825,fashion-mnist,auto-sklearn,9,multiclass,logloss,0.885286,,0.357266,0.357266
146825,fashion-mnist,H2O-AutoML,1,multiclass,logloss,0.895714,,0.300276,0.300276
146825,fashion-mnist,H2O-AutoML,2,multiclass,logloss,0.897429,,0.293722,0.293722
146825,fashion-mnist,H2O-AutoML,3,multiclass,logloss,0.894429,,0.301696,0.301696
146825,fashion-mnist,H2O-AutoML,5,multiclass,logloss,0.897714,,0.291762,0.291762
146825,fashion-mnist,H2O-AutoML,6,multiclass,logloss,0.897286,,0.295936,0.295936
146825,fashion-mnist,H2O-AutoML,4,multiclass,logloss,0.901571,,0.293011,0.293011
146825,fashion-mnist,H2O-AutoML,7,multiclass,logloss,0.904571,,0.2751,0.2751
146825,fashion-mnist,H2O-AutoML,8,multiclass,logloss,0.896857,,0.296769,0.296769
146825,fashion-mnist,H2O-AutoML,9,multiclass,logloss,0.898286,,0.292896,0.292896
146825,fashion-mnist,H2O-AutoML,10,multiclass,logloss,0.893143,,0.301748,0.301748
146825,fashion-mnist,TPOT,1,multiclass,logloss,0.707857,,0.850099,0.850099
146825,fashion-mnist,TPOT,5,multiclass,logloss,0.865143,,0.444707,0.444707
146825,fashion-mnist,TPOT,4,multiclass,logloss,0.716429,,0.839776,0.839776
146825,fashion-mnist,TPOT,2,multiclass,logloss,0.790714,,0.875281,0.875281
146825,fashion-mnist,TPOT,7,multiclass,logloss,0.877143,,0.399678,0.399678
146825,fashion-mnist,TPOT,9,multiclass,logloss,0.725286,,0.827685,0.827685
146825,fashion-mnist,TPOT,6,multiclass,logloss,0.860429,,0.447285,0.447285
146825,fashion-mnist,TPOT,8,multiclass,logloss,0.867571,,0.424288,0.424288
146825,fashion-mnist,TPOT,3,multiclass,logloss,0.862714,,0.446301,0.446301
146825,fashion-mnist,TPOT,10,multiclass,logloss,0.675,,0.952531,0.952531
146825,fashion-mnist,Auto-Weka,1,multiclass,logloss,0.864714,,0.568411,0.568411
146825,fashion-mnist,Auto-Weka,2,multiclass,logloss,0.865714,,0.52652,0.52652
146825,fashion-mnist,Auto-Weka,4,multiclass,logloss,0.862571,,0.504421,0.504421
146825,fashion-mnist,Auto-Weka,6,multiclass,logloss,0.864429,,0.471337,0.471337
146825,fashion-mnist,Auto-Weka,8,multiclass,logloss,0.869,,0.554625,0.554625
146825,fashion-mnist,Auto-Weka,3,multiclass,logloss,0.869571,,0.514456,0.514456
146825,fashion-mnist,Auto-Weka,9,multiclass,logloss,0.841714,,0.825563,0.825563
146825,fashion-mnist,Auto-Weka,10,multiclass,logloss,0.850571,,0.884769,0.884769
146825,fashion-mnist,Auto-Weka,7,multiclass,logloss,0.870571,,0.479937,0.479937
146825,fashion-mnist,Auto-Weka,5,multiclass,logloss,0.869571,,0.477929,0.477929
167119,jungle_chess_2pcs_raw_endgame_complete,constant predictor,1,multiclass,logloss,0.514726,,0.934926,0.934926
167119,jungle_chess_2pcs_raw_endgame_complete,constant predictor,2,multiclass,logloss,0.514726,,0.934926,0.934926
167119,jungle_chess_2pcs_raw_endgame_complete,constant predictor,3,multiclass,logloss,0.514502,,0.935299,0.935299
167119,jungle_chess_2pcs_raw_endgame_complete,constant predictor,4,multiclass,logloss,0.514502,,0.935299,0.935299
167119,jungle_chess_2pcs_raw_endgame_complete,constant predictor,5,multiclass,logloss,0.514502,,0.935299,0.935299
167119,jungle_chess_2pcs_raw_endgame_complete,constant predictor,6,multiclass,logloss,0.514502,,0.935299,0.935299
167119,jungle_chess_2pcs_raw_endgame_complete,constant predictor,7,multiclass,logloss,0.514502,,0.935299,0.935299
167119,jungle_chess_2pcs_raw_endgame_complete,constant predictor,8,multiclass,logloss,0.514502,,0.934989,0.934989
167119,jungle_chess_2pcs_raw_endgame_complete,constant predictor,9,multiclass,logloss,0.514502,,0.934989,0.934989
167119,jungle_chess_2pcs_raw_endgame_complete,constant predictor,10,multiclass,logloss,0.514617,,0.934987,0.934987
167119,jungle_chess_2pcs_raw_endgame_complete,Random Forest,1,multiclass,logloss,0.782017,,0.439756,0.439756
167119,jungle_chess_2pcs_raw_endgame_complete,Random Forest,2,multiclass,logloss,0.776885,,0.449692,0.449692
167119,jungle_chess_2pcs_raw_endgame_complete,Random Forest,3,multiclass,logloss,0.784917,,0.43486,0.43486
167119,jungle_chess_2pcs_raw_endgame_complete,Random Forest,4,multiclass,logloss,0.789603,,0.425908,0.425908
167119,jungle_chess_2pcs_raw_endgame_complete,Random Forest,5,multiclass,logloss,0.78938,,0.430253,0.430253
167119,jungle_chess_2pcs_raw_endgame_complete,Random Forest,6,multiclass,logloss,0.789157,,0.427867,0.427867
167119,jungle_chess_2pcs_raw_endgame_complete,Random Forest,7,multiclass,logloss,0.773985,,0.450957,0.450957
167119,jungle_chess_2pcs_raw_endgame_complete,Random Forest,8,multiclass,logloss,0.781794,,0.446327,0.446327
167119,jungle_chess_2pcs_raw_endgame_complete,Random Forest,9,multiclass,logloss,0.789157,,0.430542,0.430542
167119,jungle_chess_2pcs_raw_endgame_complete,Random Forest,10,multiclass,logloss,0.784423,,0.444263,0.444263
167119,jungle_chess_2pcs_raw_endgame_complete,Random Forest tuned,1,multiclass,logloss,0.799197,,0.400734,0.400734
167119,jungle_chess_2pcs_raw_endgame_complete,Random Forest tuned,2,multiclass,logloss,0.793842,,0.416047,0.416047
167119,jungle_chess_2pcs_raw_endgame_complete,Random Forest tuned,4,multiclass,logloss,0.799866,,0.392071,0.392071
167119,jungle_chess_2pcs_raw_endgame_complete,Random Forest tuned,3,multiclass,logloss,0.801651,,0.39433,0.39433
167119,jungle_chess_2pcs_raw_endgame_complete,Random Forest tuned,5,multiclass,logloss,0.799643,,0.395437,0.395437
167119,jungle_chess_2pcs_raw_endgame_complete,Random Forest tuned,6,multiclass,logloss,0.797412,,0.399684,0.399684
167119,jungle_chess_2pcs_raw_endgame_complete,Random Forest tuned,7,multiclass,logloss,0.794065,,0.412803,0.412803
167119,jungle_chess_2pcs_raw_endgame_complete,Random Forest tuned,8,multiclass,logloss,0.79942,,0.408472,0.408472
167119,jungle_chess_2pcs_raw_endgame_complete,Random Forest tuned,9,multiclass,logloss,0.803659,,0.39052,0.39052
167119,jungle_chess_2pcs_raw_endgame_complete,Random Forest tuned,10,multiclass,logloss,0.798929,,0.406848,0.406848
